farm_id,region,state,agro_zone,crop_type,crop_variety,soil_type,farm_size_ha,soil_pH,soil_nitrogen,soil_phosphorus,soil_potassium,rainfall_mm,temperature_C,fertilizer_type,fertilizer_amount_kg_ha,irrigation_type,pest_type,pest_severity,rainfall_variability,temperature_stress,extreme_weather,labor_input,soil_degradation,yield_kg_ha
FARM_006215,Northwest,Kaduna,Sudan Savanna,Sorghum,SK5912,Loamy,1.9,6.8,21.0,21.5,172.7,600.0,27.4,NPK,95.1,Surface,Locusts,High,Erratic,Moderate,Drought,Medium,Moderate,1270.0
FARM_006216,Northwest,Kaduna,Sudan Savanna,Sorghum,SK5912,Loamy,1.6,7.5,32.5,18.8,156.8,962.8,28.4,NPK,0.0,Surface,Millet Head Miner,Moderate,Reduced,Moderate,Drought,Low,Moderate,507.0
FARM_006217,Southwest,Osun,Humid Forest,Rice,FARO 52,Sandy,5.2,6.8,50.0,15.1,110.5,635.7,22.0,Urea,24.8,Surface,Thrips,Low,Normal,Moderate,Drought,Medium,Severe,2492.0
FARM_006218,Southsouth,Akwa Ibom,Humid Forest,Maize,Local Yellow,Loamy,1.7,6.2,31.9,6.9,116.8,994.9,23.0,Urea,89.5,Surface,Cassava Mealybug,Low,Normal,Moderate,Flood,Medium,Moderate,2286.0
FARM_006219,Southsouth,Delta,Humid Forest,Yam,TDr 95/19177,Clayey,0.5,7.5,12.1,16.6,151.7,1374.7,28.2,NPK,104.9,Surface,Fall Armyworm,Moderate,Normal,Moderate,Drought,Medium,Moderate,9500.0
FARM_006220,Southwest,Oyo,Derived Savanna,Sorghum,Local Farafara,Loamy,0.8,6.7,37.1,16.8,128.8,749.1,24.4,NPK,25.8,Surface,Stem Borers,Low,Reduced,Moderate,Drought,Low,Moderate,1609.0
FARM_006221,Northwest,Sokoto,Sudan Savanna,Pepper,Local Shombo,Loamy,1.4,7.5,35.5,13.7,88.6,791.0,28.5,NPK,65.0,Surface,Aphids,Low,Reduced,Moderate,Flood,High,Severe,1129.0
FARM_006222,Northwest,Sokoto,Sudan Savanna,Onions,Kano Red,Sandy,1.0,6.9,39.1,12.3,123.2,600.0,23.4,Urea,60.1,Surface,Aphids,Low,Erratic,Moderate,Drought,High,Moderate,6234.0
FARM_006223,Southwest,Ekiti,Humid Forest,Maize,Local Yellow,Lateritic,0.5,6.6,50.0,25.8,163.0,1757.3,29.8,NPK,179.4,Surface,Stem Borers,High,Normal,Moderate,Flood,Medium,Severe,938.0
FARM_006225,Southwest,Oyo,Derived Savanna,Yam,D. alata,Clayey,0.7,5.0,37.6,11.3,194.8,842.4,27.7,NPK,39.5,Surface,Whiteflies,Moderate,Erratic,Moderate,Drought,Low,Moderate,4395.0
FARM_006226,Northcentral,Kogi,Derived Savanna,Sorghum,Local Kaura,Lateritic,0.5,6.3,33.7,27.6,73.6,1611.8,24.4,NPK,174.3,Surface,Stem Borers,Low,Erratic,High,Drought,Medium,Moderate,1590.0
FARM_006227,Southwest,Ondo,Humid Forest,Yam,TDr 95/19177,Sandy,0.5,5.2,38.6,22.1,188.9,1151.5,26.8,NPK,78.6,Surface,Whiteflies,Low,Normal,Moderate,Drought,Medium,Moderate,9855.0
FARM_006228,Northeast,Adamawa,Sudan Savanna,Sorghum,Local Kaura,Loamy,0.6,6.5,13.6,13.2,50.0,1017.2,27.2,NPK,129.8,Sprinkler,Aphids,Low,Erratic,Moderate,Flood,Low,Moderate,679.0
FARM_006229,Northwest,Jigawa,Sudan Savanna,Onions,Violet de Galmi,Loamy,0.5,7.1,36.7,7.1,151.8,810.8,23.5,Urea,129.7,Drip,Aphids,Moderate,Erratic,High,Drought,Low,Severe,2064.0
FARM_006230,Southsouth,Rivers,Humid Forest,Yam,TDr 95/19177,Lateritic,0.7,5.6,10.0,15.4,124.2,1471.6,26.5,NPK,126.2,Surface,Fall Armyworm,Moderate,Normal,Moderate,Flood,Low,Severe,4603.0
FARM_006231,Northcentral,Kogi,Derived Savanna,Tomato,UC82B,Loamy,2.5,5.1,34.0,5.0,95.7,1135.5,27.6,Urea,135.6,Surface,Aphids,Moderate,Erratic,Moderate,Flood,Medium,Moderate,5216.0
FARM_006232,Northeast,Gombe,Sudan Savanna,Tomato,Roma VF,Clayey,2.0,5.7,17.9,8.4,184.3,914.4,29.3,Urea,65.2,Surface,Aphids,Moderate,Reduced,Moderate,Drought,High,Moderate,6434.0
FARM_006233,Northcentral,Nasarawa,Northern Guinea Savanna,Maize,TZL Comp,Clayey,2.9,5.6,47.8,27.9,72.0,1771.7,25.8,Urea,59.6,Surface,Fall Armyworm,Moderate,Erratic,Moderate,Drought,Medium,Moderate,2168.0
FARM_006235,Southsouth,Bayelsa,Humid Forest,Rice,FARO 44,Lateritic,0.6,6.6,31.9,11.5,154.0,2000.0,22.6,NPK,104.9,Surface,Whiteflies,Low,Normal,Moderate,Drought,Low,Moderate,4058.0
FARM_006237,Northcentral,Nasarawa,Northern Guinea Savanna,Rice,FARO 44,Sandy,1.2,5.2,29.7,27.1,139.5,1894.4,30.9,Urea,113.2,Surface,Stem Borers,Moderate,Normal,Moderate,Drought,Low,Moderate,3007.0
FARM_006238,Northcentral,Niger,Northern Guinea Savanna,Maize,TZL Comp,Sandy,0.7,5.0,39.4,23.5,79.6,941.1,31.0,NPK,14.2,Surface,Thrips,Moderate,Reduced,Moderate,Flood,High,Moderate,1921.0
FARM_006239,Northwest,Zamfara,Sudan Savanna,Maize,Local Yellow,Clayey,1.0,7.3,11.1,6.3,93.1,756.5,26.5,Urea,35.0,Drip,Locusts,Low,Normal,Moderate,Drought,Medium,Severe,2706.0
FARM_006240,Northwest,Jigawa,Sudan Savanna,Sorghum,Local Farafara,Sandy,3.6,5.5,43.7,25.5,187.1,1208.7,24.9,Organic,133.3,Surface,Locusts,Moderate,Reduced,Moderate,Drought,Low,Moderate,1378.0
FARM_006241,Northeast,Gombe,Sudan Savanna,Sorghum,Local Farafara,Lateritic,0.5,7.0,14.0,9.6,177.4,1064.5,24.2,Urea,132.7,Surface,Aphids,Moderate,Normal,Moderate,Drought,Medium,Moderate,1344.0
FARM_006242,Southwest,Ondo,Humid Forest,Rice,FARO 52,Lateritic,1.9,7.1,37.4,9.4,50.0,667.8,30.8,Urea,67.9,Surface,Tomato Leaf Miner,High,Erratic,Moderate,Flood,Medium,Moderate,1539.0
FARM_006244,Northwest,Katsina,Sudan Savanna,Maize,TZL Comp,Loamy,0.6,6.5,21.7,14.6,70.3,953.4,25.2,Urea,88.7,Surface,Millet Head Miner,Low,Normal,Moderate,Drought,Medium,Moderate,2405.0
FARM_006245,Northwest,Sokoto,Sudan Savanna,Sorghum,SK5912,Clayey,1.4,5.5,50.0,5.0,64.1,600.0,28.6,Urea,98.1,Sprinkler,Fall Armyworm,Moderate,Reduced,Moderate,Drought,Low,Moderate,620.0
FARM_006246,Northcentral,Kogi,Derived Savanna,Rice,FARO 52,Clayey,0.5,7.5,30.4,25.4,198.4,1127.5,23.8,NPK,187.6,Surface,Pod Borers,Low,Normal,Moderate,Drought,Low,Moderate,3703.0
FARM_006247,Southwest,Osun,Humid Forest,Yam,TDr 95/19177,Clayey,0.5,5.8,37.7,18.9,151.3,845.3,28.6,NPK,198.4,Surface,Whiteflies,High,Normal,Moderate,Drought,High,Moderate,10233.0
FARM_006248,Northwest,Kaduna,Sudan Savanna,Rice,FARO 44,Sandy,0.5,5.9,27.3,27.2,83.0,1743.1,24.2,Urea,52.4,Surface,Stem Borers,Moderate,Normal,Moderate,Drought,Medium,Moderate,3227.0
FARM_006250,Southwest,Osun,Humid Forest,Cassava,TMS 30572,Loamy,2.2,6.0,47.0,14.7,154.9,791.5,29.0,Urea,17.1,Surface,Aphids,Moderate,Normal,Moderate,Drought,Low,Moderate,12871.0
FARM_006251,Southsouth,Cross River,Humid Forest,Cassava,TMS 30572,Lateritic,0.5,6.7,47.0,11.0,200.0,1419.6,22.1,Urea,51.9,Surface,Cassava Mealybug,Low,Reduced,Moderate,Drought,Low,Moderate,9191.0
FARM_006252,Southwest,Oyo,Derived Savanna,Maize,Local White,Lateritic,1.9,6.6,24.5,6.0,78.9,616.6,31.4,NPK,76.3,Surface,Stem Borers,Moderate,Normal,Moderate,Flood,Medium,Moderate,1215.0
FARM_006253,Southeast,Enugu,Humid Forest,Cassava,Local Odongbo,Sandy,1.0,5.6,31.0,9.2,50.0,1480.5,23.4,Urea,150.7,Surface,Fall Armyworm,High,Erratic,Moderate,Drought,Low,Moderate,6068.0
FARM_006254,Southwest,Osun,Humid Forest,Rice,Local Ofada,Lateritic,0.5,5.5,10.0,24.8,63.0,1779.0,27.8,Organic,57.4,Surface,Whiteflies,Low,Erratic,Moderate,Flood,High,Moderate,2623.0
FARM_006255,Southsouth,Bayelsa,Humid Forest,Cassava,Local Odongbo,Sandy,0.6,5.3,28.3,9.3,127.7,2000.0,22.0,Urea,173.3,Surface,Fall Armyworm,Moderate,Erratic,Moderate,Flood,Medium,Severe,6423.0
FARM_006256,Northcentral,Benue,Northern Guinea Savanna,Rice,FARO 52,Sandy,3.9,5.8,29.9,18.8,124.0,1104.0,27.9,Urea,147.6,Surface,Fall Armyworm,Moderate,Normal,Moderate,Drought,High,Severe,3198.0
FARM_006258,Northcentral,Plateau,Northern Guinea Savanna,Rice,Local Ofada,Loamy,0.9,7.2,36.0,5.0,154.8,686.5,24.5,NPK,66.6,Drip,Thrips,Moderate,Normal,Moderate,Drought,High,Moderate,6000.0
FARM_006259,Northwest,Jigawa,Sudan Savanna,Maize,Local Yellow,Lateritic,1.3,5.2,35.6,27.2,74.9,761.1,26.3,NPK,113.4,Surface,Millet Head Miner,Low,Erratic,Moderate,Drought,Low,Moderate,1428.0
FARM_006260,Southeast,Enugu,Humid Forest,Onions,Local White,Lateritic,4.2,5.0,44.7,16.0,81.0,1437.2,29.9,NPK,200.0,Surface,Aphids,High,Erratic,Moderate,Drought,Medium,Severe,5264.0
FARM_006261,Southwest,Oyo,Derived Savanna,Yam,D. alata,Loamy,1.5,5.8,25.7,29.4,82.0,1535.1,24.4,Urea,51.2,Surface,Whiteflies,Low,Normal,Moderate,Drought,Medium,Severe,8503.0
FARM_006262,Northwest,Zamfara,Sudan Savanna,Beans,IT89KD-288,Loamy,0.7,6.6,41.7,27.6,64.9,1601.3,28.6,NPK,124.9,Drip,Aphids,Low,Erratic,Moderate,Drought,Low,Moderate,783.0
FARM_006263,Southwest,Oyo,Derived Savanna,Onions,Kano Red,Sandy,3.1,7.3,30.4,5.0,82.8,2000.0,26.2,Urea,0.0,Surface,Stem Borers,Moderate,Erratic,Moderate,Drought,Medium,Moderate,17447.0
FARM_006264,Northeast,Adamawa,Sudan Savanna,Beans,Local Kanannado,Clayey,1.5,7.2,30.0,9.8,102.2,1234.6,26.7,NPK,80.0,Surface,Aphids,Low,Erratic,Moderate,Drought,Low,Moderate,677.0
FARM_006265,Northwest,Katsina,Sudan Savanna,Sorghum,Local Farafara,Sandy,0.7,6.1,15.3,7.6,89.7,1077.4,25.7,NPK,188.7,Surface,Locusts,High,Reduced,Moderate,Drought,Medium,Moderate,900.0
FARM_006266,Northcentral,Kwara,Northern Guinea Savanna,Maize,TZL Comp,Loamy,1.7,5.1,35.5,10.7,163.6,800.8,30.7,Urea,144.0,Surface,Fall Armyworm,Moderate,Erratic,Moderate,Drought,Low,Moderate,3245.0
FARM_006267,Northeast,Bauchi,Sudan Savanna,Tomato,Roma VF,Sandy,2.5,5.4,26.4,12.6,137.4,1674.4,22.0,NPK,132.5,Drip,Aphids,Low,Normal,High,Drought,Low,Moderate,12986.0
FARM_006268,Southwest,Ondo,Humid Forest,Yam,D. alata,Lateritic,0.5,5.7,14.8,5.0,168.4,1798.6,23.6,NPK,71.1,Surface,Aphids,Low,Normal,Moderate,Drought,Low,Moderate,7997.0
FARM_006269,Southeast,Enugu,Humid Forest,Cassava,TMS 30572,Lateritic,2.8,7.4,26.3,18.6,82.0,1353.4,26.8,NPK,188.6,Surface,Fall Armyworm,Moderate,Erratic,Moderate,Flood,Medium,Moderate,7290.0
FARM_006270,Northcentral,Plateau,Northern Guinea Savanna,Sorghum,Local Farafara,Loamy,2.2,7.0,18.4,28.8,154.3,1278.2,23.8,Organic,136.1,Surface,Locusts,Low,Reduced,Moderate,Drought,Medium,Moderate,2206.0
FARM_006273,Southwest,Ekiti,Humid Forest,Cassava,Local Oko-Iyawo,Lateritic,0.9,7.1,33.0,24.3,154.7,1764.5,26.9,NPK,148.4,Surface,Aphids,Moderate,Normal,Moderate,Drought,Low,Severe,6546.0
FARM_006274,Northcentral,Benue,Northern Guinea Savanna,Tomato,Roma VF,Loamy,3.5,7.1,44.0,30.0,65.5,1107.8,26.8,NPK,141.0,Surface,Aphids,Low,Normal,High,Drought,Medium,Moderate,7183.0
FARM_006275,Northcentral,Kogi,Derived Savanna,Maize,Local White,Sandy,0.9,6.0,14.2,29.0,160.9,1779.3,28.2,Urea,110.7,Surface,Thrips,Low,Erratic,High,Drought,Low,Moderate,1542.0
FARM_006276,Northcentral,Kwara,Northern Guinea Savanna,Tomato,Roma VF,Clayey,1.4,5.5,50.0,14.0,158.8,2000.0,32.0,NPK,93.5,Surface,Aphids,Moderate,Erratic,Moderate,Drought,Medium,Moderate,12464.0
FARM_006277,Southeast,Anambra,Humid Forest,Yam,D. rotundata,Lateritic,1.7,5.3,32.1,12.3,88.3,698.3,28.5,Urea,79.7,Surface,Whiteflies,Low,Erratic,Moderate,Drought,Medium,Moderate,7309.0
FARM_006278,Southsouth,Rivers,Humid Forest,Tomato,UC82B,Loamy,0.5,5.9,43.3,22.4,73.7,836.2,31.1,Urea,0.0,Surface,Whiteflies,High,Normal,Moderate,Drought,Low,Moderate,9598.0
FARM_006279,Northwest,Sokoto,Sudan Savanna,Sorghum,SK5912,Lateritic,2.9,6.4,18.9,24.4,185.1,1111.6,31.0,NPK,70.9,Drip,Stem Borers,Low,Erratic,Moderate,Drought,Low,Moderate,1786.0
FARM_006280,Southwest,Ondo,Humid Forest,Cassava,Local Odongbo,Lateritic,1.1,7.1,19.7,13.6,63.1,1390.8,30.0,NPK,112.3,Surface,Aphids,Low,Normal,Moderate,Drought,Medium,Moderate,8815.0
FARM_006281,Northwest,Sokoto,Sudan Savanna,Sorghum,Local Kaura,Loamy,2.6,5.7,18.2,10.2,103.4,1356.6,24.6,Urea,74.4,Sprinkler,Locusts,Low,Reduced,Moderate,Drought,Low,Moderate,875.0
FARM_006282,Northcentral,Kogi,Derived Savanna,Sorghum,Local Kaura,Clayey,0.7,6.7,37.4,24.4,179.9,712.9,27.4,NPK,192.2,Surface,Aphids,Moderate,Erratic,Moderate,Flood,Medium,Moderate,1648.0
FARM_006283,Northwest,Zamfara,Sudan Savanna,Onions,Local White,Clayey,1.8,7.1,14.5,24.0,100.0,1289.3,22.0,NPK,55.5,Surface,Aphids,Low,Erratic,Moderate,Flood,Medium,Moderate,4529.0
FARM_006285,Southeast,Anambra,Humid Forest,Cassava,Local Odongbo,Lateritic,0.6,5.5,26.1,27.5,113.5,666.0,27.3,NPK,35.3,Surface,Cassava Mealybug,High,Normal,Moderate,Drought,Low,Moderate,7152.0
FARM_006286,Northcentral,Niger,Northern Guinea Savanna,Maize,Local White,Clayey,0.5,6.4,19.6,7.6,77.4,1522.3,31.9,NPK,119.6,Surface,Grasshoppers,Low,Erratic,Moderate,Drought,Low,Moderate,3321.0
FARM_006287,Northwest,Kebbi,Sudan Savanna,Sorghum,SK5912,Sandy,0.7,7.0,22.3,9.6,200.0,600.0,22.0,Organic,55.2,Surface,Millet Head Miner,High,Reduced,High,Drought,Medium,Moderate,1054.0
FARM_006288,Southsouth,Rivers,Humid Forest,Onions,Kano Red,Sandy,2.0,7.2,43.6,5.0,166.0,879.7,23.2,Urea,200.0,Surface,Cassava Mealybug,High,Erratic,Moderate,Drought,Low,Moderate,8219.0
FARM_006289,Northeast,Gombe,Sudan Savanna,Rice,FARO 52,Loamy,0.9,7.2,38.6,5.0,121.4,1126.7,25.4,NPK,62.1,Drip,Desert Locust,Moderate,Erratic,Moderate,Drought,Low,Moderate,2583.0
FARM_006292,Southsouth,Bayelsa,Humid Forest,Cassava,TMS 30572,Sandy,1.8,5.1,27.5,28.2,84.3,1651.1,29.1,Urea,171.1,Sprinkler,Cassava Mealybug,Moderate,Erratic,Moderate,Flood,Medium,Moderate,10484.0
FARM_006293,Northeast,Gombe,Sudan Savanna,Sorghum,SK5912,Clayey,3.5,7.0,40.4,5.8,72.0,1545.1,28.8,Urea,117.1,Surface,Stem Borers,Low,Normal,High,Drought,Low,Moderate,2942.0
FARM_006294,Southeast,Imo,Humid Forest,Cassava,Local Oko-Iyawo,Loamy,2.2,7.4,37.4,19.3,71.3,1656.7,25.2,NPK,128.8,Surface,Cassava Mealybug,High,Normal,High,Drought,Low,Moderate,6467.0
FARM_006295,Northwest,Katsina,Sudan Savanna,Beans,IT89KD-288,Sandy,1.0,5.8,18.7,17.6,58.9,1321.7,24.1,NPK,153.6,Surface,Fall Armyworm,Moderate,Erratic,High,Flood,Medium,Moderate,809.0
FARM_006296,Northwest,Kano,Sudan Savanna,Beans,IT89KD-288,Sandy,0.7,5.5,37.7,30.0,191.8,1804.4,25.9,NPK,200.0,Drip,Fall Armyworm,Low,Erratic,Moderate,Drought,Low,Severe,563.0
FARM_006297,Southsouth,Bayelsa,Humid Forest,Beans,Local Kanannado,Loamy,1.6,6.2,15.3,8.2,166.6,634.3,22.0,NPK,119.0,Surface,Fall Armyworm,Moderate,Normal,Moderate,Drought,Low,Severe,500.0
FARM_006298,Southwest,Ekiti,Humid Forest,Cassava,Local Odongbo,Clayey,0.5,7.5,41.0,16.2,104.4,988.0,25.1,NPK,147.1,Surface,Whiteflies,High,Erratic,Moderate,Drought,Medium,Moderate,9742.0
FARM_006299,Northwest,Katsina,Sudan Savanna,Maize,TZL Comp,Sandy,0.5,5.2,14.1,11.0,199.1,1357.0,26.0,NPK,144.4,Surface,Stem Borers,Low,Normal,Moderate,Drought,Low,Moderate,1214.0
FARM_006300,Southeast,Abia,Humid Forest,Cassava,TMS 30572,Lateritic,0.5,7.0,36.7,30.0,103.3,736.7,23.5,NPK,158.8,Surface,Whiteflies,Moderate,Normal,Moderate,Flood,Low,Moderate,5634.0
FARM_006301,Northwest,Kano,Sudan Savanna,Tomato,Local Jos,Sandy,3.0,6.7,29.0,19.0,97.6,861.9,26.7,Organic,97.0,Surface,Aphids,Low,Reduced,Moderate,Flood,Medium,Moderate,8658.0
FARM_006302,Southsouth,Bayelsa,Humid Forest,Yam,D. alata,Lateritic,0.5,7.3,43.9,22.6,123.3,1585.1,27.7,Urea,32.9,Surface,Fall Armyworm,Moderate,Normal,Moderate,Flood,High,Moderate,6215.0
FARM_006303,Southsouth,Edo,Humid Forest,Tomato,Roma VF,Lateritic,2.7,6.6,33.1,5.8,80.8,1657.6,25.4,NPK,0.0,Surface,Tomato Leaf Miner,Low,Normal,Moderate,Drought,Medium,Moderate,10368.0
FARM_006304,Northwest,Kano,Sudan Savanna,Maize,TZL Comp,Sandy,1.1,7.0,48.3,5.0,62.9,1368.9,27.5,NPK,200.0,Surface,Millet Head Miner,Low,Reduced,Moderate,Drought,Medium,Moderate,2514.0
FARM_006305,Southsouth,Bayelsa,Humid Forest,Cassava,TMS 30572,Clayey,0.5,5.5,20.3,21.8,73.2,1628.4,29.9,Urea,95.0,Surface,Cassava Mealybug,Low,Normal,Moderate,Drought,Medium,Moderate,10802.0
FARM_006307,Southsouth,Delta,Humid Forest,Cassava,Local Odongbo,Sandy,4.4,5.5,38.6,11.2,192.9,979.7,23.7,NPK,73.9,Surface,Whiteflies,High,Erratic,Moderate,Drought,Low,Moderate,5024.0
FARM_006309,Northcentral,FCT,Northern Guinea Savanna,Tomato,Roma VF,Loamy,0.5,5.8,36.9,29.1,89.1,833.8,24.0,NPK,150.4,Surface,Aphids,Moderate,Normal,Moderate,Drought,Medium,Moderate,7436.0
FARM_006310,Northwest,Kano,Sudan Savanna,Sorghum,SK5912,Clayey,1.3,5.3,40.8,12.5,106.7,753.2,28.4,NPK,68.8,Surface,Aphids,Moderate,Erratic,High,Drought,Medium,Moderate,2238.0
FARM_006311,Southsouth,Akwa Ibom,Humid Forest,Cassava,Local Oko-Iyawo,Lateritic,2.0,6.6,29.2,29.9,91.1,1509.0,24.2,NPK,40.8,Surface,Whiteflies,Moderate,Normal,Moderate,Flood,Medium,Severe,4505.0
FARM_006313,Northcentral,Nasarawa,Northern Guinea Savanna,Yam,D. rotundata,Loamy,0.5,6.4,17.4,13.2,58.0,760.0,31.1,NPK,200.0,Surface,Pod Borers,Moderate,Reduced,Moderate,Flood,Medium,Moderate,4842.0
FARM_006314,Southeast,Anambra,Humid Forest,Pepper,Local Shombo,Clayey,0.5,5.7,16.9,20.3,144.6,1722.2,27.5,NPK,107.9,Surface,Fruit Flies,Low,Erratic,Moderate,Drought,Low,Moderate,5783.0
FARM_006315,Southeast,Imo,Humid Forest,Yam,D. alata,Clayey,0.5,5.4,41.0,23.9,99.6,1155.4,29.7,Urea,0.0,Surface,Fall Armyworm,Moderate,Erratic,Moderate,Drought,Medium,Moderate,8412.0
FARM_006317,Northwest,Kano,Sudan Savanna,Pepper,Nsukka Yellow,Clayey,1.4,5.7,42.5,26.4,129.8,1216.1,31.7,Urea,84.6,Surface,Aphids,Low,Reduced,Moderate,Drought,High,Moderate,1776.0
FARM_006318,Northcentral,Nasarawa,Northern Guinea Savanna,Sorghum,Local Farafara,Clayey,0.5,5.3,30.1,9.9,120.4,1205.7,31.4,NPK,176.0,Surface,Fall Armyworm,High,Normal,Moderate,Flood,Medium,Moderate,1059.0
FARM_006319,Northcentral,Niger,Northern Guinea Savanna,Onions,Kano Red,Clayey,1.2,5.8,11.7,28.0,66.6,1100.3,30.4,NPK,120.7,Surface,Stem Borers,Low,Erratic,Moderate,Flood,Low,Moderate,7375.0
FARM_006320,Southwest,Oyo,Derived Savanna,Beans,Local Drum,Sandy,0.9,6.3,42.1,20.3,61.5,1294.6,31.5,Urea,200.0,Surface,Fall Armyworm,High,Erratic,High,Drought,Low,Severe,522.0
FARM_006321,Northcentral,Niger,Northern Guinea Savanna,Sorghum,SK5912,Loamy,0.8,5.5,15.3,6.0,98.7,1194.6,28.0,NPK,145.2,Surface,Locusts,High,Erratic,Moderate,Drought,Low,Moderate,1335.0
FARM_006322,Northcentral,Kogi,Derived Savanna,Yam,TDr 95/19177,Lateritic,2.8,5.7,17.8,26.7,150.7,681.2,26.6,Organic,151.6,Surface,Stem Borers,Low,Normal,Moderate,Flood,Medium,Moderate,7176.0
FARM_006323,Northcentral,Plateau,Northern Guinea Savanna,Yam,D. rotundata,Sandy,2.2,5.5,24.0,20.9,101.2,1238.0,27.9,NPK,70.8,Surface,Locusts,High,Reduced,Moderate,Drought,High,Moderate,7675.0
FARM_006324,Southsouth,Rivers,Humid Forest,Yam,TDr 95/19177,Clayey,3.9,7.2,19.1,6.6,98.2,1110.1,25.3,NPK,61.2,Surface,Fall Armyworm,Moderate,Normal,Moderate,Drought,Medium,Moderate,10070.0
FARM_006325,Southwest,Lagos,Humid Forest,Yam,D. alata,Loamy,1.0,5.8,48.4,5.1,186.9,1488.2,26.7,NPK,160.4,Surface,Fall Armyworm,High,Erratic,Moderate,Drought,Medium,Moderate,8302.0
FARM_006326,Southwest,Ondo,Humid Forest,Cassava,Local Oko-Iyawo,Lateritic,0.5,6.4,39.4,14.4,168.6,628.6,29.2,NPK,81.1,Surface,Aphids,Low,Normal,Moderate,Drought,Medium,Moderate,11885.0
FARM_006327,Northeast,Gombe,Sudan Savanna,Rice,FARO 44,Sandy,3.8,6.1,47.8,18.0,150.3,1177.6,23.0,NPK,166.7,Surface,Stem Borers,Moderate,Erratic,Moderate,Drought,Medium,Moderate,2763.0
FARM_006329,Southsouth,Akwa Ibom,Humid Forest,Beans,IT89KD-288,Lateritic,0.9,6.5,50.0,15.2,95.2,619.0,26.6,NPK,65.4,Surface,Fall Armyworm,Moderate,Normal,Moderate,Flood,Medium,Moderate,1107.0
FARM_006331,Southwest,Ondo,Humid Forest,Cassava,TMS 30572,Clayey,1.7,6.7,10.0,19.7,108.1,751.1,31.7,Urea,62.2,Surface,Aphids,Low,Normal,Moderate,Drought,Low,Moderate,9897.0
FARM_006333,Northcentral,Niger,Northern Guinea Savanna,Onions,Local White,Loamy,1.6,5.2,33.6,16.2,129.5,659.5,25.9,NPK,88.9,Drip,Stem Borers,Moderate,Erratic,Moderate,Drought,High,Moderate,14960.0
FARM_006334,Northcentral,Niger,Northern Guinea Savanna,Maize,TZL Comp,Sandy,0.9,5.8,28.0,23.8,134.7,1490.9,30.3,NPK,200.0,Drip,Fall Armyworm,Moderate,Erratic,Moderate,Flood,Medium,Moderate,3147.0
FARM_006335,Southeast,Enugu,Humid Forest,Cassava,Local Odongbo,Lateritic,2.0,7.2,15.0,19.7,50.0,2000.0,24.0,Organic,178.6,Surface,Aphids,Moderate,Erratic,Moderate,Drought,Medium,Moderate,10836.0
FARM_006336,Northwest,Sokoto,Sudan Savanna,Maize,Local Yellow,Sandy,0.8,6.4,15.9,20.8,193.7,644.1,25.1,Urea,138.0,Surface,Millet Head Miner,Low,Erratic,Moderate,Drought,Low,Moderate,969.0
FARM_006337,Southwest,Ogun,Humid Forest,Maize,Local White,Sandy,0.5,5.7,27.6,26.0,152.0,600.0,26.8,NPK,19.9,Surface,Tomato Leaf Miner,Low,Reduced,Moderate,Flood,High,Moderate,2094.0
FARM_006338,Southwest,Ogun,Humid Forest,Yam,D. rotundata,Loamy,2.2,5.2,25.2,19.0,94.5,1574.6,29.5,Urea,107.0,Surface,Fall Armyworm,Low,Erratic,Moderate,Drought,Low,Moderate,9279.0
FARM_006339,Southsouth,Edo,Humid Forest,Rice,FARO 52,Lateritic,3.0,7.0,49.9,11.7,172.8,822.5,25.7,Urea,22.3,Surface,Fruit Flies,High,Normal,Moderate,Flood,Medium,Moderate,2856.0
FARM_006340,Southeast,Ebonyi,Humid Forest,Pepper,Cayenne,Lateritic,1.2,5.1,10.0,22.2,60.2,802.9,29.7,NPK,115.5,Surface,Aphids,Moderate,Normal,Moderate,Drought,High,Moderate,4086.0
FARM_006341,Southeast,Imo,Humid Forest,Yam,D. rotundata,Sandy,1.0,5.5,23.4,25.6,66.3,664.5,28.8,Urea,24.0,Surface,Fall Armyworm,High,Reduced,Moderate,Drought,Medium,Moderate,4660.0
FARM_006343,Northcentral,FCT,Northern Guinea Savanna,Onions,Violet de Galmi,Loamy,1.3,6.3,15.0,21.9,193.4,1682.5,22.9,NPK,131.7,Surface,Aphids,Low,Erratic,Moderate,Drought,Low,Moderate,7161.0
FARM_006344,Northwest,Sokoto,Sudan Savanna,Sorghum,SK5912,Loamy,1.2,7.2,41.3,8.1,103.6,1269.1,29.1,NPK,120.1,Surface,Locusts,High,Erratic,High,Drought,Low,Moderate,879.0
FARM_006345,Southsouth,Cross River,Humid Forest,Cassava,TMS 30572,Clayey,0.7,5.2,27.4,15.8,114.8,1831.8,26.4,Urea,180.4,Surface,Fall Armyworm,Moderate,Erratic,Moderate,Drought,Low,Moderate,8530.0
FARM_006346,Southwest,Lagos,Humid Forest,Beans,Local Kanannado,Lateritic,1.6,6.1,22.4,10.8,148.1,915.2,24.3,NPK,153.8,Sprinkler,Fall Armyworm,Moderate,Normal,Moderate,Drought,Medium,Moderate,2021.0
FARM_006347,Southeast,Abia,Humid Forest,Rice,FARO 52,Lateritic,1.0,5.8,34.5,9.1,62.9,1235.0,29.6,NPK,65.2,Surface,Fall Armyworm,High,Normal,Moderate,Flood,Medium,Moderate,2089.0
